136800_Q..N36X001,Q,N,1Q 2248 STL/962,Q..N36X001,136800_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:48:00,STOPPED_AT,D17N,24,96 St,True,False,2025-03-18 23:38:15
141500_Q..S36X002,Q,S,1Q 2335 962/STL,Q..S36X002,141500_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:35:00,STOPPED_AT,Q04S,1,Coney Island-Stillwell Av,True,False,2025-03-18 23:38:15
135100_Q..S36X002,Q,S,1Q 2231 962/STL,Q..S36X002,135100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:31:00,STOPPED_AT,D38S,26,Coney Island-Stillwell Av,True,False,2025-03-18 23:38:28
136100_Q..S36X002,Q,S,1Q 2241 962/STL,Q..S36X002,136100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:41:00,STOPPED_AT,D35S,24,Coney Island-Stillwell Av,True,False,2025-03-18 23:38:50
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D28S,17,Coney Island-Stillwell Av,True,False,2025-03-18 23:38:50
138200_Q..S36X002,Q,S,1Q 2302 962/STL,Q..S36X002,138200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:02:00,STOPPED_AT,D24S,13,Coney Island-Stillwell Av,True,False,2025-03-18 23:38:51
139650_Q..N36X001,Q,N,1Q 2316+ STL/962,Q..N36X001,139650_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:16:30,STOPPED_AT,D27N,15,96 St,True,False,2025-03-18 23:38:50
140700_Q..S36X002,Q,S,1Q 2327 962/STL,Q..S36X002,140700_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,D16S,6,Coney Island-Stillwell Av,True,False,2025-03-18 23:39:00
135750_Q..N36X001,Q,N,1Q 2237+ STL/962,Q..N36X001,135750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:37:30,STOPPED_AT,B10N,27,96 St,True,False,2025-03-18 23:39:15
139300_Q..S36X002,Q,S,1Q 2313 962/STL,Q..S36X002,139300_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:13:00,STOPPED_AT,D23S,11,Coney Island-Stillwell Av,True,False,2025-03-18 23:39:30
