139700_N..N15X001,N,N,1N 2317 STL/CRT,N..N15X001,139700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:17:00,STOPPED_AT,R39N,12,Court St,True,False,2025-03-18 23:38:50
137450_N..S15X001,N,S,1N 2254+ CRT/STL,N..S15X001,137450_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 22:54:30,STOPPED_AT,N07S,17,Coney Island-Stillwell Av,True,False,2025-03-18 23:39:01
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,False,2025-03-18 23:39:00,STOPPED_AT,R09N,0,Astoria-Ditmars Blvd,True,False,2025-03-18 23:39:00
140700_N..N60X003,N,N,1N 2327 QBP/DIT,N..N60X003,140700_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,R03N,5,Astoria-Ditmars Blvd,True,False,2025-03-18 23:39:25
141700_N..N15X001,N,N,1N 2337 STL/CRT,N..N15X001,141700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:37:00,STOPPED_AT,N10N,1,Court St,True,False,2025-03-18 23:39:50
139525_N..S15X001,N,S,1N 2315 CRT/STL,N..S15X001,139525_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:15:15,STOPPED_AT,R39S,9,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:00
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,False,2025-03-18 23:41:00,IN_TRANSIT_TO,R01S,0,Queensboro Plaza,True,False,2025-03-18 23:41:00
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,False,2025-03-18 23:41:00,INCOMING_AT,R01S,0,Queensboro Plaza,True,False,2025-03-18 23:41:00
137450_N..S15X001,N,S,1N 2254+ CRT/STL,N..S15X001,137450_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 22:54:30,STOPPED_AT,N08S,18,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:50
141600_N..S15X001,N,S,1N 2336 CRT/STL,N..S15X001,141600_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:36:00,STOPPED_AT,R31S,3,Coney Island-Stillwell Av,True,False,2025-03-18 23:40:50
140700_N..N60X003,N,N,1N 2327 QBP/DIT,N..N60X003,140700_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,R01N,6,Astoria-Ditmars Blvd,True,False,2025-03-18 23:41:00
139700_N..N15X001,N,N,1N 2317 STL/CRT,N..N15X001,139700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:17:00,STOPPED_AT,R36N,13,Court St,True,False,2025-03-18 23:41:00
142100_N..S60X002,N,S,1N 2341 DIT/QBP,N..S60X002,142100_N..S60X002 2025-03-18,2025-03-18,False,2025-03-18 23:41:00,STOPPED_AT,R01S,0,Queensboro Plaza,True,False,2025-03-18 23:41:00
140700_N..N60X003,N,N,1N 2327 QBP/DIT,N..N60X003,140700_N..N60X003 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,R01N,6,None,True,False,2025-03-18 23:41:00
141700_N..N15X001,N,N,1N 2337 STL/CRT,N..N15X001,141700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:37:00,STOPPED_AT,N09N,2,Court St,True,False,2025-03-18 23:41:23
141900_N..N60X003,N,N,1N 2339 QBP/DIT,N..N60X003,141900_N..N60X003 2025-03-18,2025-03-18,False,2025-03-18 23:39:00,STOPPED_AT,R08N,1,Astoria-Ditmars Blvd,True,False,2025-03-18 23:42:00
139525_N..S15X001,N,S,1N 2315 CRT/STL,N..S15X001,139525_N..S15X001 2025-03-18,2025-03-18,True,2025-03-18 23:15:15,STOPPED_AT,R40S,10,Coney Island-Stillwell Av,True,False,2025-03-18 23:42:25
139700_N..N15X001,N,N,1N 2317 STL/CRT,N..N15X001,139700_N..N15X001 2025-03-18,2025-03-18,True,2025-03-18 23:17:00,STOPPED_AT,R35N,14,Court St,True,False,2025-03-18 23:42:25
